"exam_id","student_id","subj_id","mark","exam_date"
20767,4650,7,4,2000-02-29
20768,4650,13,3,2000-05-08
20769,4650,5,4,2000-01-26
20770,4650,4,3,2000-06-01
20771,4650,9,2,2000-03-11
20772,4650,12,2,2000-06-10
20773,4651,14,3,2000-02-18
20774,4651,14,4,2000-05-13
20775,4652,9,4,2000-02-17
20776,4653,6,5,2000-04-04
20777,4653,4,5,2000-03-26
20778,4653,13,4,2000-05-27
20779,4653,11,2,2000-02-24
20780,4653,7,1,2000-05-11
20781,4653,12,5,2000-06-17
20782,4653,12,3,2000-02-03
20783,4654,1,5,2000-05-20
20784,4654,7,1,2000-06-27
20785,4654,10,2,2000-03-25
20786,4654,11,4,2000-05-07
20787,4655,14,2,2000-05-21
20788,4655,6,1,2000-04-29
20789,4655,10,4,2000-05-28
20790,4655,1,3,2000-01-04
20791,4655,12,3,2000-05-06
20792,4655,4,1,2000-01-18
20793,4655,13,2,2000-01-24
20794,4655,7,2,2000-01-30
20795,4656,6,1,2000-03-06
20796,4656,3,2,2000-04-21
20797,4656,8,4,2000-02-23
20798,4656,9,2,2000-01-02
20799,4656,5,2,2000-04-04
20800,4656,3,1,2000-04-29
20801,4656,13,1,2000-03-30
20802,4656,7,5,2000-01-23
20803,4657,11,5,2000-02-20
20804,4657,10,2,2000-05-28
20805,4657,4,3,2000-01-17
20806,4658,12,4,2000-05-23
20807,4658,5,2,2000-03-23
20808,4658,4,2,2000-05-11
20809,4659,13,3,2000-04-12
20810,4659,4,5,2000-02-29
20811,4659,2,1,2000-01-31
20812,4659,13,2,2000-06-01
20813,4659,3,2,2000-03-27
20814,4659,10,3,2000-05-30
20815,4659,9,1,2000-01-19
20816,4660,14,2,2000-05-17
20817,4660,4,3,2000-02-16
20818,4661,11,3,2000-01-31
20819,4661,5,2,2000-02-01
20820,4661,11,5,2000-03-24
20821,4661,1,3,2000-04-07
20822,4661,11,3,2000-04-26
20823,4661,12,3,2000-04-21
20824,4661,5,1,2000-04-30
20825,4661,8,1,2000-03-14
20826,4662,8,5,2000-05-26
20827,4662,2,5,2000-05-04
20828,4662,10,3,2000-02-24
20829,4662,9,3,2000-03-24
20830,4662,2,4,2000-03-01
20831,4663,6,1,2000-03-31
20832,4663,2,3,2000-04-14
20833,4663,8,2,2000-06-13
20834,4664,6,2,2000-05-06
20835,4664,3,2,2000-05-03
20836,4664,3,4,2000-02-28
20837,4665,7,2,2000-06-13
20838,4665,8,1,2000-03-29
20839,4665,12,5,2000-06-14
20840,4665,13,2,2000-04-02
20841,4665,5,3,2000-06-04
20842,4665,1,1,2000-02-17
20843,4666,1,5,2000-04-04
20844,4667,11,2,2000-01-22
20845,4667,13,1,2000-03-26
20846,4668,13,3,2000-03-02
20847,4668,6,2,2000-04-15
20848,4668,1,2,2000-05-24
20849,4668,5,5,2000-05-13
20850,4669,11,2,2000-01-11
20851,4670,7,4,2000-03-14
20852,4670,6,2,2000-06-26
20853,4670,10,5,2000-01-27
20854,4671,10,5,2000-02-17
20855,4671,11,2,2000-02-08
20856,4671,8,1,2000-03-04
20857,4671,2,1,2000-05-12
20858,4672,9,1,2000-01-24
20859,4672,4,2,2000-03-05
20860,4672,4,5,2000-06-04
20861,4672,4,4,2000-06-12
20862,4672,4,3,2000-04-10
20863,4672,13,2,2000-04-07
20864,4673,6,1,2000-05-10
20865,4673,14,3,2000-01-09
20866,4673,1,2,2000-05-12
20867,4673,8,5,2000-05-14
20868,4673,3,3,2000-01-09
20869,4673,10,5,2000-02-28
20870,4673,2,1,2000-04-18
20871,4674,4,3,2000-06-09
20872,4674,11,1,2000-06-28
20873,4674,7,4,2000-02-27
20874,4674,7,4,2000-03-07
20875,4674,6,1,2000-03-16
20876,4674,9,4,2000-05-11
20877,4674,6,3,2000-02-16
20878,4675,6,4,2000-02-14
20879,4675,3,2,2000-02-27
20880,4675,13,2,2000-03-23
20881,4675,6,3,2000-01-17
20882,4675,5,5,2000-01-14
20883,4675,3,2,2000-03-02
20884,4675,3,2,2000-03-01
20885,4675,12,3,2000-04-19
20886,4676,6,4,2000-04-10
20887,4676,6,3,2000-02-26
20888,4676,13,5,2000-01-23
20889,4676,11,2,2000-03-02
20890,4676,5,4,2000-01-24
20891,4676,1,1,2000-06-06
20892,4677,10,5,2000-05-08
20893,4677,4,5,2000-01-17
20894,4677,9,2,2000-06-09
20895,4677,12,1,2000-01-12
20896,4677,11,5,2000-01-12
20897,4677,6,3,2000-01-12
20898,4677,10,2,2000-06-22
20899,4678,6,1,2000-04-03
20900,4678,5,2,2000-01-15
20901,4678,13,5,2000-01-31
20902,4678,8,3,2000-02-12
20903,4678,7,2,2000-02-18
20904,4678,14,3,2000-03-31
20905,4678,10,3,2000-06-15
20906,4678,14,2,2000-03-21
20907,4679,6,4,2000-02-25
20908,4679,3,4,2000-05-28
20909,4679,1,5,2000-06-17
20910,4679,5,1,2000-06-13
20911,4679,14,5,2000-04-08
20912,4679,13,1,2000-05-22
20913,4679,14,4,2000-06-26
20914,4679,9,3,2000-03-30
20915,4680,12,3,2000-05-09
20916,4680,10,3,2000-01-17
20917,4680,8,2,2000-01-26
20918,4680,10,3,2000-04-07
20919,4680,11,2,2000-03-09
20920,4680,3,4,2000-01-28
20921,4680,11,3,2000-03-27
20922,4680,12,1,2000-06-15
20923,4681,13,4,2000-01-25
20924,4681,4,3,2000-02-11
20925,4681,9,5,2000-02-15
20926,4681,9,1,2000-03-05
20927,4681,7,3,2000-04-21
20928,4681,13,5,2000-02-14
20929,4682,11,5,2000-04-28
20930,4682,5,3,2000-05-04
20931,4682,4,3,2000-06-16
20932,4682,12,2,2000-06-24
20933,4682,6,4,2000-04-09
20934,4683,8,1,2000-05-28
20935,4683,6,5,2000-04-13
20936,4683,14,5,2000-04-09
20937,4683,9,3,2000-05-03
20938,4683,1,4,2000-03-13
20939,4683,3,4,2000-01-09
20940,4683,8,2,2000-03-30
20941,4683,13,5,2000-03-06
20942,4684,10,4,2000-04-09
20943,4684,10,3,2000-04-25
20944,4684,12,2,2000-04-13
20945,4684,1,1,2000-04-20
20946,4684,6,1,2000-01-30
20947,4684,8,3,2000-01-29
20948,4684,9,4,2000-02-20
20949,4684,3,2,2000-02-15
20950,4685,8,1,2000-04-12
20951,4686,4,4,2000-03-31
20952,4686,7,2,2000-05-27
20953,4686,4,3,2000-03-13
20954,4686,6,5,2000-05-04
20955,4686,1,5,2000-03-19
20956,4686,12,4,2000-05-12
20957,4686,12,1,2000-03-10
20958,4686,12,1,2000-05-29
20959,4687,4,4,2000-06-13
20960,4687,3,1,2000-04-26
20961,4688,8,2,2000-01-06
20962,4689,2,1,2000-05-25
20963,4689,12,2,2000-05-26
20964,4689,1,5,2000-05-10
20965,4690,6,3,2000-06-03
20966,4690,12,5,2000-01-22
20967,4690,3,2,2000-06-26
20968,4690,8,5,2000-06-08
20969,4691,6,3,2000-04-22
20970,4691,6,3,2000-02-07
20971,4692,8,4,2000-06-03
20972,4692,6,1,2000-05-25
20973,4692,5,5,2000-02-01
20974,4692,7,4,2000-02-04
20975,4692,2,2,2000-01-22
20976,4692,6,5,2000-02-17
20977,4693,11,2,2000-05-04
20978,4693,2,2,2000-04-01
20979,4693,11,4,2000-02-03
20980,4693,2,4,2000-03-07
20981,4693,1,2,2000-05-05
20982,4693,1,2,2000-02-26
20983,4693,10,3,2000-03-19
20984,4693,10,1,2000-05-06
20985,4694,4,4,2000-03-12
20986,4694,6,5,2000-05-05
20987,4695,4,3,2000-03-22
20988,4695,12,5,2000-04-01
20989,4695,5,3,2000-02-15
20990,4695,7,2,2000-01-01
20991,4695,2,1,2000-05-20
20992,4696,3,4,2000-02-29
20993,4696,12,5,2000-06-11
20994,4696,10,5,2000-05-22
20995,4696,4,4,2000-06-06
20996,4696,4,3,2000-05-22
20997,4696,10,5,2000-05-11
20998,4696,2,2,2000-02-07
20999,4697,3,1,2000-02-26
21000,4697,12,3,2000-03-16
21001,4697,4,4,2000-05-18
21002,4697,9,1,2000-06-11
21003,4697,1,1,2000-03-08
21004,4698,12,4,2000-05-16
21005,4698,13,2,2000-05-17
21006,4698,11,2,2000-05-03
21007,4698,7,1,2000-04-26
21008,4698,4,2,2000-01-08
21009,4698,4,3,2000-03-20
21010,4699,13,3,2000-04-07
21011,4699,14,5,2000-02-09
21012,4699,9,3,2000-02-22
21013,4699,13,1,2000-03-30
21014,4700,4,1,2000-05-17
21015,4701,4,5,2000-04-09
21016,4701,7,2,2000-04-14
21017,4701,2,3,2000-05-14
21018,4701,7,1,2000-02-19
21019,4701,5,1,2000-02-16
21020,4701,9,3,2000-05-19
21021,4701,10,3,2000-03-10
21022,4701,2,4,2000-03-12
21023,4702,11,2,2000-02-05
21024,4702,2,3,2000-01-14
21025,4702,6,3,2000-03-31
21026,4702,7,3,2000-05-02
21027,4702,1,3,2000-05-11
21028,4702,10,5,2000-01-14
21029,4702,11,2,2000-01-13
21030,4702,10,5,2000-04-02
21031,4703,10,5,2000-01-01
21032,4703,10,3,2000-02-24
21033,4703,6,1,2000-02-02
21034,4704,3,2,2000-04-22
21035,4704,2,2,2000-04-20
21036,4704,4,5,2000-02-23
21037,4704,11,4,2000-02-23
21038,4704,12,5,2000-05-09
21039,4705,9,4,2000-01-04
21040,4706,2,2,2000-05-18
21041,4706,8,2,2000-04-19
21042,4706,14,3,2000-06-01
21043,4706,11,4,2000-04-08
21044,4706,1,4,2000-03-18
21045,4706,2,4,2000-06-19
21046,4706,9,3,2000-02-17
21047,4707,10,2,2000-06-06
21048,4707,10,1,2000-03-22
21049,4708,2,4,2000-05-17
21050,4708,5,1,2000-06-01
21051,4708,3,2,2000-02-25
21052,4708,13,1,2000-05-11
21053,4708,1,2,2000-01-15
21054,4708,10,1,2000-03-05
21055,4708,10,1,2000-02-22
21056,4708,10,2,2000-03-02
21057,4709,14,5,2000-04-15
21058,4709,8,3,2000-01-18
21059,4709,13,3,2000-06-05
21060,4709,12,5,2000-06-17
21061,4709,10,5,2000-01-10
21062,4709,7,2,2000-05-19
21063,4710,3,5,2000-01-29
21064,4710,6,4,2000-06-04
21065,4711,10,4,2000-06-14
21066,4711,4,4,2000-04-14
21067,4711,8,4,2000-06-25
21068,4711,6,4,2000-03-03
21069,4711,3,3,2000-05-05
21070,4711,5,4,2000-05-25
21071,4711,1,3,2000-02-02
21072,4712,6,4,2000-01-07
21073,4712,7,5,2000-03-22
21074,4712,2,1,2000-04-15
21075,4712,13,1,2000-03-08
21076,4712,3,3,2000-04-23
21077,4712,6,1,2000-04-19
21078,4713,13,4,2000-03-24
21079,4713,13,3,2000-01-13
21080,4713,3,1,2000-03-30
21081,4713,4,1,2000-05-18
21082,4713,1,5,2000-06-12
21083,4713,8,5,2000-03-25
21084,4714,14,4,2000-03-30
21085,4714,12,2,2000-03-12
21086,4714,6,2,2000-01-12
21087,4715,2,3,2000-02-26
21088,4715,14,5,2000-02-28
21089,4715,12,4,2000-03-15
21090,4715,12,2,2000-02-15
21091,4715,4,2,2000-05-02
21092,4715,2,4,2000-02-04
21093,4715,2,2,2000-01-22
21094,4715,8,5,2000-01-13
21095,4716,8,3,2000-03-31
21096,4716,9,5,2000-04-26
21097,4716,6,1,2000-01-12
21098,4717,7,4,2000-01-09
21099,4718,4,3,2000-02-18
21100,4719,10,2,2000-05-17
21101,4719,10,2,2000-04-29
21102,4719,13,3,2000-02-21
21103,4719,1,2,2000-02-07
21104,4719,4,4,2000-01-21
21105,4719,5,3,2000-05-13
21106,4720,4,4,2000-03-31
21107,4720,14,5,2000-05-19
21108,4720,14,5,2000-01-31
21109,4720,14,3,2000-02-22
21110,4720,9,3,2000-03-04
21111,4720,2,5,2000-03-20
21112,4721,8,2,2000-01-21
21113,4721,5,1,2000-01-20
21114,4721,3,3,2000-01-06
21115,4721,13,5,2000-06-23
21116,4721,1,2,2000-02-01
21117,4721,3,3,2000-01-29
19305,4310,14,4,2000-03-05
19306,4310,4,4,2000-03-05
19307,4310,2,4,2000-03-26
19308,4310,5,5,2000-02-18
19309,4310,14,5,2000-04-02
19310,4310,7,2,2000-06-09
19311,4310,10,4,2000-03-27
19312,4311,12,3,2000-06-06
19313,4311,2,4,2000-03-27
19314,4311,7,5,2000-03-17
19315,4312,7,1,2000-06-25
19316,4312,12,3,2000-04-02
19317,4312,3,2,2000-03-17
19318,4312,1,5,2000-05-13
19319,4312,11,5,2000-03-22
19320,4313,10,4,2000-04-18
19321,4313,7,4,2000-04-19
19322,4314,7,5,2000-04-17
19323,4314,4,1,2000-04-14
19324,4314,8,1,2000-02-18
19325,4314,10,3,2000-05-22
19326,4314,8,5,2000-02-04
19327,4315,2,3,2000-01-20
19328,4315,3,3,2000-03-23
19329,4316,12,5,2000-03-30
19330,4316,6,1,2000-06-09
19331,4316,12,2,2000-03-14
19332,4316,2,5,2000-05-01
19333,4316,7,5,2000-03-17
19334,4316,1,5,2000-05-24
19335,4316,9,1,2000-05-12
19336,4316,12,4,2000-02-25
19337,4317,13,1,2000-05-08
19338,4317,10,3,2000-03-17
19339,4317,5,1,2000-03-23
19340,4317,11,3,2000-04-26
19341,4317,5,5,2000-05-23
19342,4317,5,4,2000-03-29
19343,4317,4,3,2000-05-08
19344,4317,9,2,2000-01-20
19345,4318,9,5,2000-01-19
19346,4318,1,2,2000-05-14
19347,4318,13,2,2000-02-10
19348,4318,12,5,2000-02-09
19349,4318,1,4,2000-05-22
19350,4318,14,1,2000-02-18
19351,4318,13,5,2000-02-14
19352,4319,6,3,2000-03-14
19353,4319,3,3,2000-02-25
19354,4319,2,5,2000-04-02
19355,4319,14,2,2000-06-19
19356,4320,1,4,2000-05-05
19357,4320,8,5,2000-03-29
19358,4320,10,2,2000-02-26
19359,4320,7,2,2000-04-16
19360,4321,2,3,2000-05-03
19361,4321,1,5,2000-03-09
19362,4321,5,4,2000-03-14
19363,4321,9,5,2000-03-13
19364,4321,1,5,2000-04-26
19365,4321,12,5,2000-01-19
19366,4321,5,2,2000-02-23
19367,4322,1,5,2000-06-15
19368,4322,2,3,2000-03-22
19369,4322,3,1,2000-03-15
19370,4322,13,3,2000-03-19
19371,4323,1,3,2000-02-19
19372,4323,1,1,2000-05-03
19373,4323,2,1,2000-05-27
19374,4323,6,2,2000-01-20
19375,4324,2,3,2000-05-02
19376,4324,3,5,2000-02-09
19377,4324,4,3,2000-02-18
19378,4325,6,1,2000-03-31
19379,4325,10,1,2000-01-09
19380,4325,11,5,2000-01-11
19381,4326,3,2,2000-06-10
19382,4326,14,1,2000-05-24
19383,4326,12,3,2000-04-09
19384,4326,1,2,2000-02-13
19385,4326,3,1,2000-03-05
19386,4326,5,4,2000-02-26
19387,4327,6,4,2000-04-02
19388,4327,5,4,2000-01-15
19389,4327,2,5,2000-04-26
19390,4327,12,5,2000-06-18
19391,4327,11,5,2000-06-25
19392,4327,13,5,2000-01-17
19393,4327,10,5,2000-03-26
19394,4327,12,5,2000-04-14
19395,4328,10,3,2000-05-25
19396,4328,10,4,2000-03-01
19397,4328,7,5,2000-04-18
19398,4328,4,5,2000-02-01
19399,4328,7,3,2000-02-09
19400,4328,9,5,2000-01-07
19401,4328,10,3,2000-05-08
19402,4328,8,3,2000-04-07
19403,4329,9,5,2000-01-03
19404,4329,4,3,2000-05-09
19405,4329,6,2,2000-05-05
19406,4329,11,3,2000-02-04
19407,4330,12,4,2000-01-01
19408,4330,11,3,2000-02-11
19409,4330,4,2,2000-03-18
19410,4330,13,2,2000-05-21
19411,4331,4,2,2000-03-01
19412,4332,12,1,2000-02-26
19413,4332,9,1,2000-03-28
19414,4332,1,3,2000-06-18
19415,4332,4,1,2000-05-11
19416,4332,12,4,2000-05-10
19417,4332,12,3,2000-02-17
19418,4332,14,3,2000-03-19
19419,4332,11,5,2000-05-29
19420,4333,11,3,2000-01-01
19421,4334,7,2,2000-03-30
19422,4334,7,2,2000-02-06
19423,4335,1,2,2000-02-08
19424,4335,14,1,2000-02-22
19425,4335,6,3,2000-02-10
19426,4336,4,5,2000-04-09
19427,4336,13,4,2000-05-07
19428,4336,5,2,2000-06-26
19429,4336,4,1,2000-04-11
19430,4336,9,5,2000-03-22
19431,4336,9,5,2000-01-10
19432,4336,13,5,2000-01-07
19433,4337,14,3,2000-06-08
19434,4337,10,4,2000-06-21
19435,4338,12,3,2000-01-31
19436,4338,6,1,2000-01-12
19437,4338,8,1,2000-02-24
19438,4338,4,2,2000-01-04
19439,4338,2,4,2000-03-23
19440,4338,11,1,2000-06-02
19441,4339,7,3,2000-04-08
19442,4339,9,5,2000-02-20
19443,4340,6,3,2000-06-04
19444,4340,13,5,2000-05-06
19445,4340,7,3,2000-04-13
19446,4340,9,5,2000-04-17
19447,4341,10,4,2000-05-16
19448,4341,7,3,2000-05-04
19449,4341,4,1,2000-04-08
19450,4342,11,2,2000-03-09
19451,4342,8,2,2000-05-28
19452,4342,14,2,2000-06-25
19453,4343,4,1,2000-01-11
19454,4343,12,1,2000-01-07
19455,4343,5,5,2000-03-11
19456,4344,6,2,2000-04-17
19457,4344,12,2,2000-04-19
19458,4344,7,5,2000-01-07
19459,4344,4,5,2000-01-11
19460,4345,14,1,2000-02-26
19461,4345,7,5,2000-06-06
19462,4345,4,3,2000-03-23
19463,4345,13,4,2000-03-25
19464,4345,3,1,2000-04-22
19465,4345,5,2,2000-02-07
19466,4345,9,4,2000-06-26
19467,4345,3,1,2000-04-20
19468,4346,11,5,2000-06-22
19469,4346,10,3,2000-02-22
19470,4346,5,4,2000-05-06
19471,4347,6,5,2000-06-19
19472,4347,10,3,2000-04-01
19473,4347,10,1,2000-01-17
19474,4347,5,3,2000-02-12
19475,4347,12,4,2000-02-20
19476,4347,2,3,2000-03-14
19477,4348,13,3,2000-03-18
19478,4348,2,4,2000-01-06
19479,4348,7,5,2000-02-20
19480,4348,1,2,2000-01-31
19481,4348,14,5,2000-05-17
19482,4348,11,3,2000-05-13
19483,4349,7,5,2000-05-26
19484,4349,12,1,2000-04-01
19485,4349,13,2,2000-01-20
19486,4349,11,1,2000-02-07
19487,4349,4,2,2000-05-12
19488,4349,9,5,2000-01-08
19489,4349,11,2,2000-01-18
19490,4350,10,1,2000-03-01
19491,4350,13,1,2000-05-08
19492,4350,6,3,2000-03-24
19493,4351,3,5,2000-05-05
19494,4351,6,1,2000-06-05
19495,4351,2,1,2000-02-03
19496,4351,8,2,2000-02-06
19497,4351,7,3,2000-06-26
19498,4352,14,2,2000-01-02
19499,4352,3,4,2000-04-19
19500,4352,7,5,2000-04-22
19501,4353,11,5,2000-01-14
19502,4353,6,5,2000-01-31
19503,4353,7,5,2000-04-03
19504,4353,10,4,2000-02-27
19505,4353,14,1,2000-01-12
19506,4353,14,2,2000-03-30
19507,4353,3,4,2000-01-28
19508,4353,14,4,2000-01-12
19509,4354,9,3,2000-04-17
19510,4354,8,1,2000-05-26
19511,4354,3,1,2000-04-10
19512,4354,3,2,2000-03-12
19513,4354,14,3,2000-03-24
19514,4354,9,4,2000-02-04
19515,4355,10,5,2000-04-02
19516,4355,5,5,2000-01-02
19517,4355,14,5,2000-02-04
19518,4355,5,2,2000-02-28
19519,4355,6,5,2000-04-21
19520,4356,1,4,2000-03-01
19521,4356,5,4,2000-05-06
19522,4356,5,5,2000-02-26
19523,4356,3,3,2000-03-19
19524,4357,4,5,2000-01-10
19525,4357,6,1,2000-03-21
19526,4357,4,4,2000-04-30
19527,4357,14,3,2000-04-07
19528,4357,4,3,2000-03-04
19529,4358,3,1,2000-04-06
19530,4358,1,4,2000-03-26
19531,4358,6,3,2000-05-27
19532,4359,10,2,2000-02-08
19533,4359,11,1,2000-05-27
19534,4359,5,3,2000-02-04
19535,4359,9,1,2000-03-07
19536,4359,12,4,2000-01-22
19537,4359,2,1,2000-06-22
19538,4359,4,5,2000-03-25
19539,4360,9,4,2000-06-12
19540,4360,1,5,2000-05-16
19541,4360,6,2,2000-06-08
19542,4360,11,3,2000-06-04
19543,4360,13,4,2000-04-02
19544,4360,11,4,2000-05-26
19545,4361,12,2,2000-02-10
19546,4361,3,2,2000-03-25
19547,4361,9,5,2000-01-05
19548,4361,5,3,2000-06-05
19549,4361,14,5,2000-04-21
19550,4361,13,3,2000-05-24
19551,4362,7,4,2000-04-08
19552,4362,12,5,2000-06-14
19553,4362,5,1,2000-06-17
19554,4362,9,1,2000-03-19
19555,4362,2,4,2000-06-01
19556,4362,12,4,2000-01-26
19557,4362,2,5,2000-05-27
19558,4362,12,4,2000-02-02
19559,4363,10,4,2000-04-03
19560,4363,14,4,2000-06-03
19561,4363,13,1,2000-02-03
19562,4363,2,3,2000-06-15
19563,4363,8,1,2000-02-21
19564,4363,9,5,2000-06-01
19565,4363,8,1,2000-03-28
19566,4364,4,3,2000-03-05
19567,4364,6,4,2000-05-28
19568,4364,5,5,2000-03-18
19569,4365,8,3,2000-05-26
19570,4365,5,2,2000-01-28
19571,4365,5,5,2000-06-09
19572,4365,1,3,2000-01-05
19573,4365,14,3,2000-03-05
19574,4365,2,2,2000-03-14
19575,4366,9,1,2000-05-05
19576,4366,2,2,2000-01-13
19577,4366,4,5,2000-04-24
19578,4366,9,3,2000-03-13
19579,4366,14,3,2000-05-30
19580,4366,1,2,2000-03-20
19581,4366,12,2,2000-03-26
19582,4366,12,4,2000-06-13
19583,4367,11,2,2000-02-02
19584,4367,6,3,2000-06-14
19585,4368,10,1,2000-05-28
19586,4368,9,2,2000-05-10
19587,4368,9,1,2000-03-27
19588,4368,2,3,2000-02-14
19589,4368,8,1,2000-05-17
19590,4368,3,5,2000-01-11
19591,4369,6,5,2000-05-12
19592,4369,8,2,2000-05-10
19593,4369,14,1,2000-02-22
19594,4369,12,2,2000-06-23
19595,4370,8,3,2000-03-21
19596,4370,1,5,2000-04-14
19597,4370,6,3,2000-05-18
19598,4370,10,4,2000-01-15
19599,4370,14,4,2000-03-05
19600,4370,14,2,2000-03-28
19601,4370,1,1,2000-01-29
19602,4371,14,1,2000-01-20
19603,4371,9,5,2000-02-26
19604,4371,1,2,2000-06-04
19605,4371,1,1,2000-03-06
19606,4372,3,1,2000-01-04
19607,4372,2,1,2000-02-23
19608,4372,11,1,2000-06-28
19609,4372,12,5,2000-02-24
19610,4372,10,1,2000-06-08
19611,4372,1,5,2000-05-31
19612,4372,4,1,2000-01-01
19613,4372,13,1,2000-04-15
19614,4373,14,1,2000-05-10
19615,4373,2,3,2000-02-24
19616,4373,3,4,2000-02-01
19617,4373,13,5,2000-06-14
19618,4374,3,3,2000-05-22
19619,4374,7,4,2000-05-16
19620,4374,6,4,2000-03-01
19621,4374,9,3,2000-04-01
19622,4374,13,3,2000-02-19
19623,4374,2,4,2000-03-24
19624,4374,1,3,2000-01-26
19625,4374,12,2,2000-02-06
19626,4375,8,2,2000-02-23
19627,4375,13,4,2000-01-26
19628,4375,3,3,2000-03-20
19629,4376,5,1,2000-01-27
19630,4376,12,4,2000-04-21
19631,4376,5,1,2000-04-15
19632,4376,6,4,2000-02-09
19633,4376,10,2,2000-01-10
19634,4376,9,4,2000-03-28
19635,4376,6,1,2000-02-24
19636,4377,5,5,2000-05-09
19637,4377,8,4,2000-03-30
19638,4378,4,3,2000-04-14
19639,4378,3,2,2000-01-29
19640,4378,14,1,2000-04-28
19641,4378,11,3,2000-05-31
19642,4378,14,2,2000-06-12
19643,4378,1,5,2000-02-25
19644,4378,9,2,2000-05-26
19645,4378,13,3,2000-04-13
19646,4379,10,4,2000-01-29
19647,4379,7,3,2000-06-02
19648,4379,4,1,2000-02-08
19649,4379,7,4,2000-02-20
19650,4380,10,1,2000-05-27
19651,4380,12,1,2000-06-27
19652,4380,2,5,2000-05-30
19653,4380,9,4,2000-04-05
19654,4381,4,1,2000-01-26
19655,4381,11,2,2000-04-19
19656,4381,2,4,2000-04-02
19657,4381,12,1,2000-02-25
19658,4381,3,2,2000-05-03
19659,4381,14,3,2000-04-14
19660,4382,5,5,2000-03-13
19661,4382,2,5,2000-06-04
19662,4382,13,4,2000-01-07
19663,4382,12,1,2000-02-16
19664,4383,4,3,2000-02-20
19665,4384,13,4,2000-01-11
19666,4384,12,3,2000-01-03
19667,4385,13,1,2000-06-03
19668,4386,2,4,2000-03-27
19669,4386,6,5,2000-04-23
19670,4386,10,5,2000-02-26
19671,4387,7,1,2000-05-15
19672,4387,3,4,2000-02-24
19673,4387,6,5,2000-06-09
19674,4387,5,2,2000-04-04
19675,4387,3,4,2000-06-11
19676,4387,7,1,2000-01-12
19677,4388,4,3,2000-05-24
19678,4388,4,5,2000-06-19
19679,4388,7,5,2000-06-10
19680,4388,9,4,2000-02-20
19681,4388,13,1,2000-03-29
19682,4389,1,4,2000-04-14
19683,4389,2,3,2000-03-07
19684,4389,7,4,2000-04-20
19685,4390,4,4,2000-04-16
19686,4390,3,5,2000-02-21
19687,4390,5,4,2000-05-07
19688,4390,6,2,2000-03-21
19689,4390,5,3,2000-01-01
19690,4391,11,5,2000-06-23
19691,4391,9,2,2000-03-08
19692,4391,10,1,2000-03-10
19693,4392,8,3,2000-06-14
19694,4392,8,4,2000-02-13
19695,4392,10,1,2000-02-17
19696,4392,8,3,2000-01-01
19697,4393,2,2,2000-02-18
19698,4394,3,2,2000-06-28
19699,4394,4,5,2000-06-05
19700,4394,13,4,2000-04-02
19701,4394,8,3,2000-06-11
19702,4394,11,2,2000-05-18
19703,4394,8,4,2000-02-04
19704,4394,6,2,2000-03-09
19705,4395,10,5,2000-01-20
19706,4395,10,1,2000-06-05
19707,4395,9,3,2000-05-01
19708,4396,1,3,2000-06-12
19709,4396,6,2,2000-03-15
19710,4396,14,5,2000-04-28
19711,4396,3,4,2000-04-28
19712,4396,5,3,2000-02-28
19713,4397,11,5,2000-04-24
19714,4397,12,1,2000-03-15
19715,4397,11,1,2000-06-28
19716,4397,3,5,2000-01-01
19717,4398,8,1,2000-05-06
19718,4398,8,1,2000-05-01
19719,4398,10,1,2000-06-21
19720,4398,12,3,2000-05-13
19721,4398,3,5,2000-05-04
19722,4398,7,1,2000-01-16
19723,4399,8,3,2000-04-04
19724,4399,9,4,2000-02-19
19725,4399,2,5,2000-01-17
19726,4399,10,3,2000-06-23
19727,4399,7,2,2000-04-25
19728,4399,5,2,2000-03-18
19729,4399,3,5,2000-02-21
19730,4400,9,2,2000-02-27
19731,4400,14,3,2000-01-24
19732,4400,10,3,2000-04-20
19733,4400,13,4,2000-05-07
19734,4400,12,3,2000-05-28
19735,4400,6,3,2000-02-12
19736,4400,4,1,2000-04-10
19737,4401,9,1,2000-01-29
19738,4401,12,3,2000-01-29
19739,4401,2,1,2000-01-15
19740,4401,13,5,2000-03-23
19741,4401,6,4,2000-02-25
19742,4401,7,2,2000-05-05
19743,4402,4,2,2000-03-27
19744,4402,8,1,2000-06-26
19745,4402,4,1,2000-03-01
19746,4402,1,2,2000-02-13
19747,4402,13,5,2000-05-31
19748,4402,8,4,2000-05-21
19749,4402,7,4,2000-01-27
19750,4403,8,5,2000-04-18
19751,4403,3,2,2000-02-02
19752,4404,4,4,2000-03-15
19753,4404,12,1,2000-05-24
19754,4404,5,4,2000-01-06
19755,4404,2,4,2000-03-17
19756,4404,12,2,2000-06-11
19757,4404,4,5,2000-06-12
19758,4404,8,5,2000-05-20
19759,4404,13,4,2000-04-12
19760,4405,1,2,2000-02-27
19761,4405,6,1,2000-02-10
19762,4405,8,1,2000-03-18
19763,4405,13,4,2000-02-26
19764,4405,1,4,2000-01-08
19765,4406,6,4,2000-05-08
19766,4406,7,2,2000-05-02
19767,4406,14,3,2000-02-21
19768,4406,12,2,2000-05-03
19769,4406,4,3,2000-05-10
19770,4406,14,1,2000-05-03
19771,4406,8,3,2000-06-20
19772,4407,12,4,2000-05-17
19773,4407,7,1,2000-01-29
19774,4408,13,2,2000-02-20
19775,4408,8,2,2000-06-04
